CruiseID,Haul,SpecNumber,Area,Stratum,Substratum,Date,Year,Month,EQLatDD,EQLongDD,AvgBtmDep,Sex,MatCode,Length,Length.cm,Weight,Age,EstWtFormFromEtoh,Stage1-3,Stage4,Stage5,Stage6,Stage7,Stage8,Stage9,POF,old POF,new POF,AtrYlkd,AtrUnYlkd,AtrHyd,Mature,tblMatOocyteStages_MatStage,AdvOocyteStage,OvarySubWt,OvaryWt,Expr4,WedgeWt,PropAtretic,AtreticCount,OocStag4PlusCount,PropStag4,OocStag4Est,OocStag5PlusEst,PropHydrated,HydratedCount,FecStag4Plus,FecStag5Plus,FecStag4,Atresia,FecBatch,AtresiaFec,WtGonForm,tblMatFecundity_MatStage,MaleColor,EQSurTemp,BTavg,BDavg
SF201501,97,781,Ingenstrom Rock,1,,4/25/2015,2015,4,52.6275,174.6495,115.1,2,2,400,40,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4587,3.527846353,112.7528576
SF201501,97,782,Ingenstrom Rock,1,,4/25/2015,2015,4,52.6275,174.6495,115.1,2,2,400,40,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4587,3.527846353,112.7528576
SF201501,97,783,Ingenstrom Rock,1,,4/25/2015,2015,4,52.6275,174.6495,115.1,1,3,390,39,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.4587,3.527846353,112.7528576
SF201501,97,784,Ingenstrom Rock,1,,4/25/2015,2015,4,52.6275,174.6495,115.1,2,2,370,37,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4587,3.527846353,112.7528576
SF201501,97,785,Ingenstrom Rock,1,,4/25/2015,2015,4,52.6275,174.6495,115.1,1,2,400,40,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4587,3.527846353,112.7528576
SF201501,97,786,Ingenstrom Rock,1,,4/25/2015,2015,4,52.6275,174.6495,115.1,1,2,380,38,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.4587,3.527846353,112.7528576
SF201501,97,787,Ingenstrom Rock,1,,4/25/2015,2015,4,52.6275,174.6495,115.1,1,1,360,36,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.4587,3.527846353,112.7528576
SF201501,97,788,Ingenstrom Rock,1,,4/25/2015,2015,4,52.6275,174.6495,115.1,2,2,390,39,743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4587,3.527846353,112.7528576
SF201501,97,789,Ingenstrom Rock,1,,4/25/2015,2015,4,52.6275,174.6495,115.1,1,1,410,41,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.4587,3.527846353,112.7528576
SF201501,97,790,Ingenstrom Rock,1,,4/25/2015,2015,4,52.6275,174.6495,115.1,2,2,410,41,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4587,3.527846353,112.7528576
SF201501,98,791,Buldir West,3,,4/25/2015,2015,4,52.44716667,175.7673333,130.2,2,2,390,39,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.898,4.026873822,122.0637976
SF201501,98,792,Buldir West,3,,4/25/2015,2015,4,52.44716667,175.7673333,130.2,1,1,350,35,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.898,4.026873822,122.0637976
SF201501,98,793,Buldir West,3,,4/25/2015,2015,4,52.44716667,175.7673333,130.2,2,2,370,37,495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.898,4.026873822,122.0637976
SF201501,98,794,Buldir West,3,,4/25/2015,2015,4,52.44716667,175.7673333,130.2,1,1,340,34,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.898,4.026873822,122.0637976
SF201501,98,795,Buldir West,3,,4/25/2015,2015,4,52.44716667,175.7673333,130.2,2,2,360,36,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.898,4.026873822,122.0637976
SF201501,98,796,Buldir West,3,,4/25/2015,2015,4,52.44716667,175.7673333,130.2,1,2,370,37,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.898,4.026873822,122.0637976
SF201501,98,797,Buldir West,3,,4/25/2015,2015,4,52.44716667,175.7673333,130.2,1,2,370,37,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.898,4.026873822,122.0637976
SF201501,98,798,Buldir West,3,,4/25/2015,2015,4,52.44716667,175.7673333,130.2,2,2,370,37,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.898,4.026873822,122.0637976
SF201501,98,799,Buldir West,3,,4/25/2015,2015,4,52.44716667,175.7673333,130.2,1,2,380,38,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.898,4.026873822,122.0637976
SF201501,98,800,Buldir West,3,,4/25/2015,2015,4,52.44716667,175.7673333,130.2,2,2,410,41,587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.898,4.026873822,122.0637976
SF201501,99,801,Buldir West,4,,4/25/2015,2015,4,52.4835,175.4905,137.67,1,2,390,39,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.8079,4.132925606,133.6811718
SF201501,99,802,Buldir West,4,,4/25/2015,2015,4,52.4835,175.4905,137.67,2,2,350,35,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8079,4.132925606,133.6811718
SF201501,99,803,Buldir West,4,,4/25/2015,2015,4,52.4835,175.4905,137.67,2,2,320,32,340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8079,4.132925606,133.6811718
SF201501,99,804,Buldir West,4,,4/25/2015,2015,4,52.4835,175.4905,137.67,1,2,370,37,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.8079,4.132925606,133.6811718
SF201501,99,805,Buldir West,4,,4/25/2015,2015,4,52.4835,175.4905,137.67,2,2,400,40,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8079,4.132925606,133.6811718
SF201501,99,806,Buldir West,4,,4/25/2015,2015,4,52.4835,175.4905,137.67,2,2,360,36,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8079,4.132925606,133.6811718
SF201501,99,807,Buldir West,4,,4/25/2015,2015,4,52.4835,175.4905,137.67,2,2,300,30,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8079,4.132925606,133.6811718
SF201501,99,808,Buldir West,4,,4/25/2015,2015,4,52.4835,175.4905,137.67,1,2,380,38,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.8079,4.132925606,133.6811718
SF201501,99,809,Buldir West,4,,4/25/2015,2015,4,52.4835,175.4905,137.67,1,2,380,38,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.8079,4.132925606,133.6811718
SF201501,99,810,Buldir West,4,,4/25/2015,2015,4,52.4835,175.4905,137.67,1,2,390,39,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.8079,4.132925606,133.6811718
SF201501,100,811,Buldir West,4,,4/25/2015,2015,4,52.445,175.6743333,120.45,1,2,380,38,690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.2805,4.143141529,117.109155
SF201501,100,812,Buldir West,4,,4/25/2015,2015,4,52.445,175.6743333,120.45,2,3,400,40,638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2805,4.143141529,117.109155
SF201501,100,813,Buldir West,4,,4/25/2015,2015,4,52.445,175.6743333,120.45,1,2,410,41,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.2805,4.143141529,117.109155
SF201501,100,814,Buldir West,4,,4/25/2015,2015,4,52.445,175.6743333,120.45,2,2,400,40,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2805,4.143141529,117.109155
SF201501,100,815,Buldir West,4,,4/25/2015,2015,4,52.445,175.6743333,120.45,2,2,400,40,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2805,4.143141529,117.109155
SF201501,100,816,Buldir West,4,,4/25/2015,2015,4,52.445,175.6743333,120.45,2,2,330,33,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2805,4.143141529,117.109155
SF201501,100,817,Buldir West,4,,4/25/2015,2015,4,52.445,175.6743333,120.45,2,2,390,39,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2805,4.143141529,117.109155
SF201501,100,818,Buldir West,4,,4/25/2015,2015,4,52.445,175.6743333,120.45,1,1,360,36,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2805,4.143141529,117.109155
SF201501,100,819,Buldir West,4,,4/25/2015,2015,4,52.445,175.6743333,120.45,1,1,330,33,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.2805,4.143141529,117.109155
SF201501,100,820,Buldir West,4,,4/25/2015,2015,4,52.445,175.6743333,120.45,1,2,400,40,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.2805,4.143141529,117.109155
SF201501,101,821,Buldir West,4,,4/26/2015,2015,4,52.45933333,175.605,120.15,1,1,380,38,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.9397,4.1,120.15
SF201501,101,822,Buldir West,4,,4/26/2015,2015,4,52.45933333,175.605,120.15,1,2,390,39,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.9397,4.1,120.15
SF201501,101,823,Buldir West,4,,4/26/2015,2015,4,52.45933333,175.605,120.15,2,2,350,35,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9397,4.1,120.15
SF201501,101,824,Buldir West,4,,4/26/2015,2015,4,52.45933333,175.605,120.15,1,2,370,37,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9397,4.1,120.15
SF201501,101,825,Buldir West,4,,4/26/2015,2015,4,52.45933333,175.605,120.15,1,1,370,37,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.9397,4.1,120.15
SF201501,101,826,Buldir West,4,,4/26/2015,2015,4,52.45933333,175.605,120.15,2,2,410,41,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9397,4.1,120.15
SF201501,101,827,Buldir West,4,,4/26/2015,2015,4,52.45933333,175.605,120.15,2,2,400,40,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9397,4.1,120.15
SF201501,101,828,Buldir West,4,,4/26/2015,2015,4,52.45933333,175.605,120.15,2,2,390,39,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9397,4.1,120.15
SF201501,101,829,Buldir West,4,,4/26/2015,2015,4,52.45933333,175.605,120.15,2,2,290,29,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9397,4.1,120.15
SF201501,101,830,Buldir West,4,,4/26/2015,2015,4,52.45933333,175.605,120.15,1,1,290,29,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.9397,4.1,120.15
SF201501,102,831,Buldir West,4,,4/26/2015,2015,4,52.46283333,175.6411667,125.03,2,2,360,36,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9654,4,125.03
SF201501,102,832,Buldir West,4,,4/26/2015,2015,4,52.46283333,175.6411667,125.03,2,2,390,39,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9654,4,125.03
SF201501,102,833,Buldir West,4,,4/26/2015,2015,4,52.46283333,175.6411667,125.03,1,1,350,35,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.9654,4,125.03
SF201501,102,834,Buldir West,4,,4/26/2015,2015,4,52.46283333,175.6411667,125.03,2,2,410,41,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9654,4,125.03
SF201501,102,835,Buldir West,4,,4/26/2015,2015,4,52.46283333,175.6411667,125.03,1,2,390,39,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.9654,4,125.03
SF201501,102,836,Buldir West,4,,4/26/2015,2015,4,52.46283333,175.6411667,125.03,2,2,380,38,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9654,4,125.03
SF201501,102,837,Buldir West,4,,4/26/2015,2015,4,52.46283333,175.6411667,125.03,1,2,400,40,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.9654,4,125.03
SF201501,102,838,Buldir West,4,,4/26/2015,2015,4,52.46283333,175.6411667,125.03,2,2,280,28,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9654,4,125.03
SF201501,102,839,Buldir West,4,,4/26/2015,2015,4,52.46283333,175.6411667,125.03,1,1,300,30,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.9654,4,125.03
SF201501,102,840,Buldir West,4,,4/26/2015,2015,4,52.46283333,175.6411667,125.03,1,1,280,28,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.9654,4,125.03
SF201501,103,841,Buldir West,4,,4/26/2015,2015,4,52.463,175.5865,123.63,1,2,410,41,829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.788,4.205506739,119.3967196
SF201501,103,842,Buldir West,4,,4/26/2015,2015,4,52.463,175.5865,123.63,2,2,400,40,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.788,4.205506739,119.3967196
SF201501,103,843,Buldir West,4,,4/26/2015,2015,4,52.463,175.5865,123.63,1,2,370,37,581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.788,4.205506739,119.3967196
SF201501,103,844,Buldir West,4,,4/26/2015,2015,4,52.463,175.5865,123.63,1,1,240,24,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.788,4.205506739,119.3967196
SF201501,103,845,Buldir West,4,,4/26/2015,2015,4,52.463,175.5865,123.63,1,1,370,37,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.788,4.205506739,119.3967196
SF201501,103,846,Buldir West,4,,4/26/2015,2015,4,52.463,175.5865,123.63,2,2,370,37,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.788,4.205506739,119.3967196
SF201501,103,847,Buldir West,4,,4/26/2015,2015,4,52.463,175.5865,123.63,2,2,370,37,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.788,4.205506739,119.3967196
SF201501,103,848,Buldir West,4,,4/26/2015,2015,4,52.463,175.5865,123.63,2,2,410,41,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.788,4.205506739,119.3967196
SF201501,103,849,Buldir West,4,,4/26/2015,2015,4,52.463,175.5865,123.63,1,2,380,38,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.788,4.205506739,119.3967196
SF201501,103,850,Buldir West,4,,4/26/2015,2015,4,52.463,175.5865,123.63,2,2,360,36,515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.788,4.205506739,119.3967196
SF201501,104,851,Buldir West,3,,4/26/2015,2015,4,52.42733333,175.7868333,125.6,1,2,390,39,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.0695,4,125.6
SF201501,104,852,Buldir West,3,,4/26/2015,2015,4,52.42733333,175.7868333,125.6,1,2,360,36,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.0695,4,125.6
SF201501,104,853,Buldir West,3,,4/26/2015,2015,4,52.42733333,175.7868333,125.6,2,2,350,35,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0695,4,125.6
SF201501,104,854,Buldir West,3,,4/26/2015,2015,4,52.42733333,175.7868333,125.6,2,2,400,40,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0695,4,125.6
SF201501,104,855,Buldir West,3,,4/26/2015,2015,4,52.42733333,175.7868333,125.6,2,2,380,38,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0695,4,125.6
SF201501,104,856,Buldir West,3,,4/26/2015,2015,4,52.42733333,175.7868333,125.6,1,2,390,39,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.0695,4,125.6
SF201501,104,857,Buldir West,3,,4/26/2015,2015,4,52.42733333,175.7868333,125.6,1,2,380,38,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.0695,4,125.6
SF201501,104,858,Buldir West,3,,4/26/2015,2015,4,52.42733333,175.7868333,125.6,2,2,370,37,619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0695,4,125.6
SF201501,104,859,Buldir West,3,,4/26/2015,2015,4,52.42733333,175.7868333,125.6,1,1,320,32,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.0695,4,125.6
SF201501,104,860,Buldir West,3,,4/26/2015,2015,4,52.42733333,175.7868333,125.6,2,2,390,39,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0695,4,125.6
SF201501,106,861,Buldir West,4,,4/27/2015,2015,4,52.48333333,175.488056,133.2,1,2,400,40,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.7112,4.190047754,128.064682
SF201501,106,862,Buldir West,4,,4/27/2015,2015,4,52.48333333,175.488056,133.2,2,2,400,40,604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7112,4.190047754,128.064682
SF201501,106,863,Buldir West,4,,4/27/2015,2015,4,52.48333333,175.488056,133.2,2,2,360,36,506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7112,4.190047754,128.064682
SF201501,106,864,Buldir West,4,,4/27/2015,2015,4,52.48333333,175.488056,133.2,1,2,400,40,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.7112,4.190047754,128.064682
SF201501,106,865,Buldir West,4,,4/27/2015,2015,4,52.48333333,175.488056,133.2,1,2,390,39,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.7112,4.190047754,128.064682
SF201501,106,866,Buldir West,4,,4/27/2015,2015,4,52.48333333,175.488056,133.2,2,2,400,40,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7112,4.190047754,128.064682
SF201501,106,867,Buldir West,4,,4/27/2015,2015,4,52.48333333,175.488056,133.2,2,2,380,38,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7112,4.190047754,128.064682
SF201501,106,868,Buldir West,4,,4/27/2015,2015,4,52.48333333,175.488056,133.2,1,2,380,38,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.7112,4.190047754,128.064682
SF201501,106,869,Buldir West,4,,4/27/2015,2015,4,52.48333333,175.488056,133.2,1,1,280,28,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.7112,4.190047754,128.064682
SF201501,106,870,Buldir West,4,,4/27/2015,2015,4,52.48333333,175.488056,133.2,2,2,400,40,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7112,4.190047754,128.064682
SF201501,109,871,Buldir East,1,,4/27/2015,2015,4,52.21283333,176.0948333,122.35,2,1,390,39,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1795,4.114566444,119.5900067
SF201501,109,872,Buldir East,1,,4/27/2015,2015,4,52.21283333,176.0948333,122.35,2,1,370,37,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1795,4.114566444,119.5900067
SF201501,109,873,Buldir East,1,,4/27/2015,2015,4,52.21283333,176.0948333,122.35,2,2,390,39,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1795,4.114566444,119.5900067
SF201501,109,874,Buldir East,1,,4/27/2015,2015,4,52.21283333,176.0948333,122.35,1,2,390,39,789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.1795,4.114566444,119.5900067
SF201501,109,875,Buldir East,1,,4/27/2015,2015,4,52.21283333,176.0948333,122.35,1,2,380,38,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.1795,4.114566444,119.5900067
SF201501,109,876,Buldir East,1,,4/27/2015,2015,4,52.21283333,176.0948333,122.35,2,2,400,40,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1795,4.114566444,119.5900067
SF201501,109,877,Buldir East,1,,4/27/2015,2015,4,52.21283333,176.0948333,122.35,2,2,390,39,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1795,4.114566444,119.5900067
SF201501,109,878,Buldir East,1,,4/27/2015,2015,4,52.21283333,176.0948333,122.35,1,2,380,38,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.1795,4.114566444,119.5900067
SF201501,109,879,Buldir East,1,,4/27/2015,2015,4,52.21283333,176.0948333,122.35,1,1,340,34,473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.1795,4.114566444,119.5900067
SF201501,109,880,Buldir East,1,,4/27/2015,2015,4,52.21283333,176.0948333,122.35,1,2,390,39,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.1795,4.114566444,119.5900067
SF201501,110,881,Buldir East,1,,4/27/2015,2015,4,52.18766667,176.157,120.6,2,2,380,38,556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2395,4.105374119,117.1165782
SF201501,110,882,Buldir East,1,,4/27/2015,2015,4,52.18766667,176.157,120.6,2,2,400,40,629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2395,4.105374119,117.1165782
SF201501,110,883,Buldir East,1,,4/27/2015,2015,4,52.18766667,176.157,120.6,1,1,360,36,485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.2395,4.105374119,117.1165782
SF201501,110,884,Buldir East,1,,4/27/2015,2015,4,52.18766667,176.157,120.6,2,2,360,36,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2395,4.105374119,117.1165782
SF201501,110,885,Buldir East,1,,4/27/2015,2015,4,52.18766667,176.157,120.6,1,2,350,35,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.2395,4.105374119,117.1165782
SF201501,110,886,Buldir East,1,,4/27/2015,2015,4,52.18766667,176.157,120.6,2,2,390,39,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2395,4.105374119,117.1165782
SF201501,110,887,Buldir East,1,,4/27/2015,2015,4,52.18766667,176.157,120.6,1,2,340,34,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.2395,4.105374119,117.1165782
SF201501,110,888,Buldir East,1,,4/27/2015,2015,4,52.18766667,176.157,120.6,1,1,360,36,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.2395,4.105374119,117.1165782
SF201501,110,889,Buldir East,1,,4/27/2015,2015,4,52.18766667,176.157,120.6,2,3,410,41,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2395,4.105374119,117.1165782
SF201501,110,890,Buldir East,1,,4/27/2015,2015,4,52.18766667,176.157,120.6,1,2,380,38,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.2395,4.105374119,117.1165782
SF201501,111,891,Seguam,1,,5/1/2015,2015,5,52.24983333,-172.8065,132.23,1,2,400,40,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0751,3.472809227,128.182382
SF201501,111,892,Seguam,1,,5/1/2015,2015,5,52.24983333,-172.8065,132.23,2,2,400,40,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0751,3.472809227,128.182382
SF201501,111,893,Seguam,1,,5/1/2015,2015,5,52.24983333,-172.8065,132.23,2,2,440,44,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0751,3.472809227,128.182382
SF201501,111,894,Seguam,1,,5/1/2015,2015,5,52.24983333,-172.8065,132.23,2,3,430,43,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0751,3.472809227,128.182382
SF201501,111,895,Seguam,1,,5/1/2015,2015,5,52.24983333,-172.8065,132.23,2,2,370,37,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0751,3.472809227,128.182382
SF201501,111,896,Seguam,1,,5/1/2015,2015,5,52.24983333,-172.8065,132.23,2,2,430,43,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0751,3.472809227,128.182382
SF201501,111,897,Seguam,1,,5/1/2015,2015,5,52.24983333,-172.8065,132.23,1,3,450,45,1196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.0751,3.472809227,128.182382
SF201501,111,898,Seguam,1,,5/1/2015,2015,5,52.24983333,-172.8065,132.23,2,2,420,42,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0751,3.472809227,128.182382
SF201501,111,899,Seguam,1,,5/1/2015,2015,5,52.24983333,-172.8065,132.23,2,2,360,36,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0751,3.472809227,128.182382
SF201501,111,900,Seguam,1,,5/1/2015,2015,5,52.24983333,-172.8065,132.23,1,2,440,44,1145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.0751,3.472809227,128.182382
SF201501,112,901,Seguam,4,,5/1/2015,2015,5,52.10933333,-171.8811667,141.8,1,2,430,43,1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.4076,4.089519022,132.9730092
SF201501,112,902,Seguam,4,,5/1/2015,2015,5,52.10933333,-171.8811667,141.8,1,1,410,41,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.4076,4.089519022,132.9730092
SF201501,112,903,Seguam,4,,5/1/2015,2015,5,52.10933333,-171.8811667,141.8,1,2,380,38,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.4076,4.089519022,132.9730092
